months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
2,0,0.8117647058823529,1,1,1,0,1,1,1,0.4184079601990049,2,0,0,0,1,0,0,0,0,0,0,0
2,0,0.3529411764705882,1,1,0,0,1,0,1,0.454726368159204,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0.3529411764705882,1,1,1,1,1,2,0,0.7194029850746269,3,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0,0,0,0,0,2,0,0.0119402985074626,4,0,1,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,1,0,0.0124378109452736,4,0,1,0,0,0,1,0,0,0,0,1
4,1,0.4941176470588235,0,1,1,1,1,2,1,0.917910447761194,3,0,0,0,0,1,0,1,0,0,0,0
0,0,0.5647058823529412,0,0,0,0,0,0,0,0.0641791044776119,4,0,1,0,0,0,0,0,0,0,0,1
0,0,0.0705882352941176,1,0,1,0,1,0,1,0.5885572139303483,3,0,0,0,0,0,0,0,0,0,0,1
4,1,0.3411764705882353,0,1,1,0,1,0,1,0.6681592039800995,4,0,0,0,0,1,0,1,0,0,0,0
4,0,0.188235294117647,1,1,1,1,1,2,1,0.2920398009950248,2,0,0,0,1,0,0,1,0,0,0,0
4,0,0.0,0,0,0,0,0,2,0,0.0114427860696517,4,0,1,0,0,0,1,1,0,0,0,0
3,1,0.1411764705882353,0,0,1,1,1,0,1,0.8517412935323382,4,0,0,0,0,1,0,0,0,0,0,0
3,1,0.8588235294117647,1,0,1,1,1,0,1,0.8975124378109453,2,0,1,0,0,1,0,0,0,0,0,0
3,1,0.1294117647058823,0,1,0,0,0,0,0,0.6243781094527363,2,0,0,0,0,1,0,0,0,0,0,0
4,1,0.2,1,1,1,1,1,2,0,0.6805970149253732,2,0,0,0,1,0,0,1,0,0,0,0
2,1,0.3411764705882353,0,1,1,0,1,0,1,0.7432835820895523,3,0,0,0,0,1,0,0,0,1,0,0
4,1,0.3411764705882353,1,1,1,1,1,2,0,0.717412935323383,3,0,0,0,1,0,0,1,0,0,0,0
4,1,0.0,0,0,0,0,0,2,1,0.0686567164179104,4,0,1,0,0,0,1,1,0,0,0,0
3,0,0.0352941176470588,1,0,0,1,1,1,1,0.5786069651741294,2,0,0,0,0,0,0,0,0,0,0,0
2,0,0.0,0,0,0,0,0,1,0,0.0129353233830845,2,0,0,0,0,0,1,0,0,0,0,0
2,1,0.8941176470588235,0,0,0,0,0,0,0,0.6676616915422885,4,0,0,0,0,1,0,0,0,0,0,0
4,1,0.0,0,0,0,0,0,2,1,0.0651741293532338,2,0,1,0,0,0,1,0,0,0,0,0
3,1,0.2941176470588235,1,1,0,1,1,0,0,0.8208955223880597,2,0,1,0,0,1,0,0,0,0,0,0
4,1,0.3176470588235294,0,1,0,1,1,2,0,0.7547263681592039,3,0,1,0,0,1,0,1,0,0,0,0
2,0,0.0,0,0,0,0,0,1,0,0.0109452736318408,2,0,0,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0164179104477611,2,0,1,0,0,0,1,0,0,0,1,0
0,0,0.8117647058823529,0,0,0,1,1,1,0,0.4064676616915422,3,0,1,0,0,0,0,0,0,0,1,0
1,0,0.2,1,1,0,0,1,1,1,0.3741293532338309,2,0,1,0,0,0,0,0,0,0,1,0
4,1,0.1529411764705882,1,1,0,0,1,0,1,0.8736318407960199,3,0,0,0,0,1,0,1,0,0,0,0
1,0,0.8823529411764706,0,0,1,0,1,0,1,0.5676616915422885,4,0,1,0,0,1,0,0,0,0,1,0
1,1,0.0,0,0,0,0,0,0,0,0.0641791044776119,3,0,1,0,0,0,1,0,0,0,1,0
2,1,0.0588235294117647,0,0,1,0,0,1,0,0.3736318407960198,2,0,0,0,1,0,0,0,0,0,0,0
3,0,0.0705882352941176,0,1,1,1,1,2,0,0.2134328358208955,2,0,1,0,1,0,0,0,0,0,0,0
3,0,0.188235294117647,0,0,0,1,1,0,1,0.1119402985074626,3,0,1,0,1,0,0,0,0,0,0,0
3,0,0.0,0,0,0,0,0,2,0,0.0189054726368158,2,0,1,0,0,0,1,0,0,0,0,0
4,1,0.1058823529411764,1,1,1,1,1,2,0,0.6099502487562188,2,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,0,0,0,0,0,0,0,0.0651741293532338,2,0,1,0,0,0,1,0,0,0,1,0
1,0,0.0,0,0,0,0,0,0,0,0.0139303482587064,2,0,1,0,0,0,1,0,0,0,1,0
0,0,0.1647058823529411,0,0,1,0,1,0,1,0.754228855721393,3,0,0,0,0,1,0,0,0,0,0,1
0,1,0.2705882352941176,1,0,0,0,1,0,0,0.7213930348258706,2,0,1,0,0,1,0,0,0,0,0,1
2,1,0.2,0,0,0,1,1,0,1,0.6029850746268656,3,0,1,0,0,1,0,0,0,0,0,0
4,1,0.0470588235294117,0,0,1,0,1,1,0,0.808457711442786,3,0,0,0,0,1,0,1,0,0,0,0
1,1,0.5647058823529412,0,0,1,0,1,0,1,0.6199004975124378,4,0,1,0,0,1,0,0,0,0,1,0
3,0,0.8117647058823529,1,0,0,0,0,1,0,0.4099502487562189,3,0,1,0,1,0,0,0,0,0,0,0
2,1,0.0823529411764705,0,1,1,0,1,0,1,0.7472636815920397,3,0,0,0,0,1,0,0,0,0,0,0
3,0,0.6,0,0,0,0,1,0,0,0.2656716417910448,4,0,0,0,0,0,0,0,0,0,0,0
2,1,0.0,0,0,0,0,0,2,0,0.0781094527363184,2,0,0,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0194029850746268,4,0,0,0,0,0,1,0,0,0,0,0
2,0,0.0,0,0,0,0,0,2,0,0.0298507462686567,2,0,1,0,0,0,1,0,0,0,0,0
2,1,0.0823529411764705,1,0,0,1,1,1,0,0.4094527363184079,2,0,0,0,0,0,0,0,0,0,0,0
3,1,0.8117647058823529,0,1,1,0,0,1,1,0.763681592039801,3,0,1,0,0,1,0,0,0,0,0,0
2,0,0.2470588235294117,1,1,0,1,1,0,1,0.4343283582089552,3,0,1,0,1,0,0,0,0,0,0,0
4,1,0.2470588235294117,1,1,1,1,1,2,1,0.9990049751243782,2,0,0,0,0,1,0,1,0,0,0,0
4,0,0.0705882352941176,1,1,1,1,1,2,0,0.4597014925373134,3,0,0,0,1,0,0,1,0,0,0,0
1,0,0.3411764705882353,0,0,0,0,1,0,1,0.6159203980099502,4,0,0,0,0,1,0,0,0,0,1,0
3,0,0.0,0,0,0,0,0,1,1,0.0194029850746268,2,0,0,0,0,0,1,0,0,0,0,0
3,0,0.0,0,0,0,0,0,2,0,0.0273631840796019,2,0,1,0,0,0,1,0,1,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0218905472636815,3,0,1,0,0,0,1,0,0,0,0,0
0,1,0.5529411764705883,0,0,0,1,1,1,1,0.5731343283582089,3,0,1,0,1,0,0,0,0,0,1,0
2,1,0.2705882352941176,0,1,0,0,1,0,1,0.618905472636816,3,0,0,0,0,1,0,0,0,0,0,0
4,1,0.9647058823529412,1,0,0,0,1,2,1,0.5696517412935324,2,0,0,0,1,0,0,1,0,0,0,0
0,0,0.188235294117647,0,0,0,0,1,0,0,0.2606965174129353,2,0,1,0,1,0,0,0,0,0,0,0
2,1,0.2352941176470588,1,1,1,0,1,0,1,0.5601990049751243,2,0,1,0,0,0,0,0,1,0,0,0
2,0,0.0941176470588235,1,0,1,1,1,2,0,0.2975124378109452,3,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0,0,0,0,0,1,0,0.0139303482587064,4,0,0,1,0,0,1,0,0,0,1,0
0,0,0.0,0,0,0,0,0,0,0,0.0189054726368158,3,0,0,1,0,0,1,0,0,0,0,0
3,1,0.6,1,1,0,0,1,0,1,0.8791044776119402,3,0,1,0,0,1,0,0,1,0,0,0
0,1,0.1411764705882353,0,1,0,0,1,0,1,0.7238805970149254,3,0,0,0,0,1,0,0,0,0,1,0
0,1,0.0,0,0,0,0,0,2,1,0.0711442786069651,2,0,0,0,0,0,1,0,0,0,1,0
3,0,0.8941176470588235,1,0,1,1,1,2,0,0.5144278606965175,3,0,0,0,1,0,0,0,1,0,0,0
0,0,1.0,0,0,0,0,1,0,1,0.4835820895522387,3,0,0,0,1,0,0,0,0,0,0,0
1,0,0.0,0,0,0,0,0,0,0,0.0189054726368158,3,0,0,0,0,0,1,0,0,0,1,0
1,0,0.1764705882352941,1,0,1,0,1,1,0,0.4636815920398009,2,0,0,1,1,0,0,0,0,0,1,0
0,0,0.2941176470588235,0,0,0,1,1,0,1,0.3208955223880597,3,0,0,1,1,0,0,0,0,0,0,0
0,0,0.8941176470588235,0,0,1,0,1,0,0,0.5437810945273632,2,0,0,0,0,1,0,0,0,0,1,0
4,1,0.1529411764705882,1,1,1,1,1,1,1,0.96318407960199,3,0,1,0,0,1,0,0,1,0,0,0
1,0,0.0,0,0,0,0,0,0,0,0.0074626865671641,4,0,0,0,0,0,1,0,0,0,1,0
0,0,0.0,0,0,0,0,0,0,0,0.0129353233830845,3,0,1,0,0,0,1,0,0,0,0,0
3,1,0.2588235294117647,0,0,1,0,1,1,1,0.8243781094527362,3,0,0,0,0,1,0,0,1,0,0,0
1,1,0.1058823529411764,0,0,0,0,1,0,1,0.6552238805970149,3,0,0,0,0,1,0,0,0,0,0,0
4,1,0.0,0,0,0,0,0,2,1,0.0587064676616915,3,0,0,0,0,0,1,0,0,0,0,0
0,1,0.6,0,0,0,0,1,0,1,0.3169154228855721,3,0,0,0,0,0,0,0,0,0,0,0
1,0,0.9647058823529412,0,0,1,0,1,0,1,0.5606965174129352,4,0,0,0,0,1,0,0,0,0,0,0
1,0,0.0,0,0,0,0,0,2,0,0.0149253731343283,2,0,0,1,0,0,1,0,0,0,0,0
3,1,0.2470588235294117,0,1,1,0,0,1,1,0.8810945273631839,2,0,0,0,0,1,0,0,1,0,0,0
3,1,0.188235294117647,1,0,1,1,1,2,1,0.6592039800995024,2,0,0,0,1,0,0,0,1,0,0,0
0,1,0.0,0,0,0,0,0,2,0,0.0676616915422885,4,0,0,0,0,0,1,0,0,0,0,0
4,0,0.5411764705882353,1,1,1,1,1,2,1,0.6512437810945274,2,0,0,0,0,0,0,0,0,0,0,0
1,1,0.611764705882353,0,1,1,0,1,0,0,0.7796019900497512,4,0,1,0,0,1,0,0,0,0,0,0
4,0,0.2235294117647058,1,1,1,1,1,2,1,0.8243781094527362,2,0,1,0,0,1,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,1,0,0.0194029850746268,4,0,0,1,0,0,1,0,0,0,0,0
4,0,0.2588235294117647,1,0,1,1,1,2,0,0.6243781094527363,3,0,0,1,0,0,0,0,1,0,0,0
1,0,0.6,1,0,1,1,1,1,1,0.417910447761194,3,0,0,0,1,0,0,0,0,0,0,0
0,0,0.9647058823529412,0,0,1,0,1,0,0,0.4238805970149254,4,0,0,0,1,0,0,0,0,0,0,0
0,0,0.0588235294117647,0,0,0,0,1,0,0,0.2557213930348259,4,0,1,0,1,0,0,0,0,0,0,0
0,0,0.2352941176470588,0,0,1,0,1,0,0,0.6746268656716418,4,0,0,0,0,1,0,0,0,0,0,0
1,0,0.0,0,0,0,0,0,1,0,0.0199004975124378,3,0,1,0,0,0,1,0,0,0,0,0
4,0,0.0,0,0,0,0,0,2,1,0.0114427860696517,4,0,1,0,0,0,1,0,0,0,0,0
3,0,0.0,0,0,0,0,0,2,0,0.0164179104477611,2,0,1,0,0,0,1,0,1,0,0,0
0,0,0.0,0,0,0,0,0,1,0,0.0129353233830845,3,0,0,0,0,0,1,0,0,0,0,0
3,1,0.1294117647058823,0,1,1,1,1,1,1,0.6557213930348259,2,0,1,0,1,0,0,0,1,0,0,0
3,1,0.2235294117647058,0,0,1,1,1,2,1,0.845273631840796,2,0,0,0,0,1,0,0,1,0,0,0
0,0,0.3294117647058823,0,0,0,1,0,0,1,0.317910447761194,3,0,1,0,0,0,0,0,0,0,0,0
3,0,0.0,0,0,0,0,0,2,0,0.0169154228855721,4,0,1,0,0,0,1,0,1,0,0,0
4,1,0.1058823529411764,1,1,1,1,1,2,1,0.9751243781094526,2,0,0,0,0,1,0,0,0,0,0,0
1,0,0.6941176470588235,0,0,0,1,1,0,1,0.1288557213930348,4,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0,0,0,0,0,2,0,0.0616915422885571,4,0,0,0,0,0,1,0,0,0,0,0
4,1,0.3529411764705882,0,1,1,1,1,2,0,0.6562189054726368,3,0,1,0,1,0,0,0,0,0,0,0
3,0,0.0,0,0,0,0,0,1,1,0.0293532338308457,3,0,0,1,0,0,1,0,1,0,0,0
1,1,0.0,0,0,0,0,0,1,0,0.072636815920398,2,0,0,1,0,0,1,0,0,0,0,0
1,0,0.0,0,0,0,0,0,0,0,0.0194029850746268,3,0,0,1,0,0,1,0,0,0,0,0
4,1,0.8117647058823529,0,0,0,1,1,0,0,0.4537313432835821,2,0,0,0,1,0,0,0,0,0,0,0
1,1,0.2941176470588235,0,0,1,1,1,1,1,0.4348258706467661,4,0,0,1,1,0,0,0,0,0,0,0
3,1,0.0,0,0,0,0,0,2,0,0.0746268656716417,2,0,0,1,0,0,1,0,1,0,0,0
1,0,0.8117647058823529,0,1,0,0,1,1,0,0.3975124378109452,3,0,0,0,0,0,0,0,0,0,0,0
2,0,0.8588235294117647,1,1,1,1,0,1,0,0.6726368159203979,3,0,0,0,0,0,0,0,0,0,0,0
4,1,0.611764705882353,1,1,1,1,1,1,1,0.8621890547263681,2,0,1,0,0,1,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0129353233830845,4,0,0,0,0,0,1,0,0,0,0,0
4,1,0.1529411764705882,0,0,1,1,1,2,0,0.8532338308457711,4,0,0,0,0,1,0,0,0,0,0,0
3,1,0.0823529411764705,1,0,1,0,1,1,1,0.8572139303482588,2,0,0,1,0,1,0,0,1,0,0,0
0,0,0.0,0,0,0,0,0,1,0,0.0124378109452736,2,0,1,0,0,0,1,0,0,0,0,0
0,1,0.0,0,0,0,0,0,2,0,0.0696517412935323,2,0,1,0,0,0,1,0,0,0,0,0
4,0,0.3058823529411765,1,0,1,1,1,2,1,0.3144278606965174,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0352941176470588,1,1,1,1,1,2,0,0.7129353233830846,2,0,1,0,0,0,0,0,0,0,0,0
4,0,0.2705882352941176,1,0,1,1,1,2,1,0.6343283582089552,2,0,1,0,1,0,0,0,0,0,0,0
4,0,0.1647058823529411,1,1,0,1,0,2,1,0.607960199004975,2,0,0,0,1,0,0,0,0,0,0,0
4,0,0.3411764705882353,1,1,1,1,1,2,0,0.4557213930348258,3,0,1,0,1,0,0,0,0,0,0,0
2,1,0.1647058823529411,0,0,1,0,1,0,1,0.8248756218905472,2,0,1,0,0,1,0,0,0,0,0,0
2,0,0.3529411764705882,0,1,0,0,1,1,1,0.2074626865671641,3,0,0,0,1,0,0,0,0,0,0,0
1,0,0.4941176470588235,1,0,0,1,1,2,0,0.1626865671641791,3,0,1,0,1,0,0,0,0,0,0,0
4,0,0.0,0,0,0,0,0,1,1,0.0129353233830845,2,0,0,0,0,0,1,0,1,0,0,0
0,0,0.0588235294117647,0,0,0,0,0,0,0,0.5199004975124378,4,0,0,0,0,1,0,0,0,0,0,0
3,0,0.0,0,0,0,0,0,2,0,0.0208955223880596,2,0,1,0,0,0,1,0,1,0,0,0
2,0,0.0,0,0,0,0,0,2,0,0.0119402985074626,4,0,1,0,0,0,1,0,0,0,0,0
3,0,0.2823529411764706,1,1,0,1,1,0,1,0.5139303482587065,3,0,1,0,0,0,0,0,1,0,0,0
1,1,0.2,0,1,0,1,1,2,0,0.4124378109452736,4,0,1,0,0,0,0,0,0,0,0,0
2,1,0.3058823529411765,1,1,1,0,1,1,1,0.5980099502487561,2,0,1,0,0,0,0,0,1,0,0,0
1,0,0.3176470588235294,0,1,1,0,0,1,1,0.2746268656716418,3,0,1,0,1,0,0,0,0,0,0,0
0,0,0.1647058823529411,0,0,0,1,1,0,1,0.772139303482587,3,0,0,0,0,1,0,0,0,0,0,0
4,0,0.3529411764705882,1,0,0,1,1,2,0,0.1736318407960199,2,0,1,0,0,0,0,0,0,0,0,0
3,1,0.0,0,0,0,0,0,2,1,0.0666666666666666,4,0,1,0,0,0,1,0,0,0,0,0
3,1,0.0,0,0,0,0,0,1,0,0.0656716417910447,2,0,0,0,0,0,1,0,0,0,0,0
4,1,0.0705882352941176,0,0,1,1,0,2,0,0.8666666666666666,4,0,0,0,0,1,0,0,0,0,0,0
2,0,0.0,0,0,0,0,0,2,0,0.0139303482587064,3,0,1,0,0,0,1,0,0,0,0,0
2,1,0.2235294117647058,1,0,0,0,1,0,1,0.3601990049751243,3,0,0,0,1,0,0,0,0,0,0,0
0,0,0.1411764705882353,0,0,0,1,1,0,0,0.5199004975124378,2,0,1,0,1,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,1,0,0.0184079601990049,4,0,1,0,0,0,1,0,0,0,0,0
0,0,0.0941176470588235,0,0,1,0,1,0,1,0.508457711442786,2,0,0,0,1,0,0,0,0,0,0,0
4,0,0.0,0,0,0,0,0,1,0,0.0154228855721393,4,0,0,0,0,0,1,0,0,0,0,0
0,0,0.3058823529411765,1,0,0,0,1,0,0,0.3278606965174129,2,0,1,0,0,0,0,0,0,0,0,0
0,0,0.8588235294117647,1,1,1,1,1,1,0,0.471144278606965,2,0,1,0,0,0,0,0,0,0,1,0
4,1,0.2117647058823529,0,0,1,1,1,1,0,0.6199004975124378,4,0,1,0,0,0,0,0,0,0,0,0
3,0,0.3176470588235294,1,0,1,0,1,1,0,0.3427860696517413,2,0,1,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,2,0,0.0258706467661691,4,0,1,0,0,0,1,0,0,0,0,0
3,1,0.4823529411764706,0,0,0,0,0,0,1,0.3373134328358208,3,0,1,0,1,0,0,0,0,0,0,0
4,1,0.3529411764705882,1,1,1,1,1,2,1,0.9621890547263682,2,0,0,0,0,1,0,1,0,0,0,0
4,1,0.5529411764705883,1,1,1,1,1,2,1,0.9492537313432836,2,0,1,0,0,1,0,1,0,0,0,0
2,0,0.0,0,0,0,0,0,2,1,0.0233830845771144,2,0,0,0,0,0,1,0,0,0,0,0
0,0,0.2941176470588235,0,0,1,0,1,0,1,0.3144278606965174,3,0,0,0,1,0,0,0,0,0,0,1
2,0,0.0,0,0,0,0,0,1,0,0.0154228855721393,4,0,1,0,0,0,1,0,0,0,0,0
0,0,0.8117647058823529,1,0,1,0,1,0,0,0.3746268656716417,3,0,1,0,0,0,0,0,0,0,0,1
0,0,0.3529411764705882,0,1,0,0,0,0,1,0.6671641791044776,3,0,1,0,0,1,0,0,0,0,0,1
4,1,0.2352941176470588,1,0,1,1,1,2,0,0.8875621890547264,3,0,1,0,0,1,0,1,0,0,0,0
3,1,0.8941176470588235,1,1,1,1,1,2,0,0.726865671641791,2,0,1,0,0,0,0,0,0,0,0,0
4,1,0.3529411764705882,0,1,1,1,1,2,0,0.6736318407960199,3,0,0,0,1,0,0,1,0,0,0,0
4,1,0.2,0,0,1,0,1,2,1,0.6064676616915423,3,0,1,0,0,1,0,1,0,0,0,0
3,0,0.0588235294117647,1,1,0,0,1,2,0,0.3706467661691542,3,0,1,0,1,0,0,0,0,0,0,0
0,1,0.0470588235294117,0,0,0,1,0,0,1,0.7164179104477612,2,0,0,0,0,1,0,0,0,0,0,1
4,1,0.0352941176470588,1,1,1,1,1,2,1,0.7263681592039801,2,0,1,0,1,0,0,1,0,0,0,0
4,0,0.2705882352941176,1,1,0,0,1,1,1,0.8223880597014926,2,0,1,0,0,1,0,1,0,0,0,0
2,1,0.611764705882353,0,1,0,0,1,0,1,0.790547263681592,2,0,0,0,0,1,0,0,0,0,0,0
0,0,0.2470588235294117,0,0,0,0,1,0,1,0.5134328358208955,4,0,0,0,0,1,0,0,0,0,0,1
0,0,0.188235294117647,0,1,0,1,1,1,1,0.471144278606965,2,0,1,0,0,0,0,0,0,0,0,0
4,0,0.6941176470588235,1,1,1,0,1,1,1,0.8597014925373135,3,0,0,0,0,1,0,1,0,0,0,0
3,1,0.1176470588235294,0,0,0,1,0,2,1,0.718407960199005,4,0,1,0,0,1,0,0,0,0,0,0
4,0,0.1647058823529411,1,1,1,1,1,2,1,0.4522388059701493,2,0,0,0,0,0,0,1,0,0,0,0
1,0,0.0,0,0,0,0,0,1,0,0.0184079601990049,4,0,1,0,0,0,1,0,0,0,1,0
2,1,0.5529411764705883,0,0,1,1,1,1,1,0.8562189054726367,4,0,1,0,0,1,0,0,0,0,0,0
4,1,0.0823529411764705,1,1,1,1,1,2,1,0.7462686567164178,2,0,0,0,0,0,0,1,0,0,0,0
2,1,0.2352941176470588,0,0,0,1,1,1,1,0.5492537313432836,3,0,0,0,1,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0243781094527363,4,0,1,0,0,0,1,0,0,0,0,0
3,1,0.0,0,0,0,0,0,2,0,0.0696517412935323,2,0,1,0,0,0,1,0,0,0,0,0
4,1,0.2235294117647058,1,1,1,0,1,2,0,0.818407960199005,3,0,0,0,0,1,0,1,0,0,0,0
0,0,0.2235294117647058,0,0,0,0,1,0,0,0.7199004975124377,4,0,0,0,0,1,0,0,0,0,1,0
4,1,0.3411764705882353,1,1,1,1,1,2,1,0.7079601990049752,2,0,1,0,1,0,0,0,0,0,0,0
3,0,0.0,0,0,0,0,0,2,0,0.0218905472636815,3,0,1,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0169154228855721,3,0,0,0,0,0,1,0,0,0,0,0
4,1,0.9647058823529412,0,1,1,1,1,1,0,0.9044776119402984,3,0,1,0,0,1,0,1,0,0,0,0
3,1,0.0823529411764705,0,1,0,1,1,1,0,0.7606965174129353,3,0,0,0,0,1,0,0,0,0,0,0
1,1,0.2235294117647058,0,1,0,0,1,0,0,0.4592039800995025,2,0,0,0,1,0,0,0,0,0,0,0
1,1,0.0,0,0,0,0,0,1,1,0.0850746268656716,4,0,1,0,0,0,1,0,0,0,0,0
3,0,0.1294117647058823,1,0,1,0,0,1,1,0.4756218905472636,3,0,1,0,1,0,0,0,0,0,0,0
3,1,0.1764705882352941,1,1,0,1,1,0,0,0.4671641791044776,2,0,0,0,1,0,0,0,0,0,0,0
0,0,0.6,1,0,1,0,1,0,1,0.3736318407960198,2,0,1,0,1,0,0,0,0,0,0,0
4,0,0.0,0,0,0,0,0,2,0,0.0169154228855721,2,0,0,0,0,0,1,1,0,0,0,0
3,0,0.2588235294117647,1,0,1,0,1,1,0,0.2661691542288557,2,0,1,0,1,0,0,0,0,0,0,0
4,1,0.2470588235294117,1,1,1,1,1,2,0,0.9616915422885572,2,0,0,0,0,1,0,1,0,0,0,0
2,1,0.8588235294117647,1,0,0,1,0,0,0,0.8771144278606965,3,0,0,0,0,1,0,0,0,0,0,0
0,0,0.0823529411764705,0,0,0,0,1,0,1,0.2771144278606965,3,0,0,1,1,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.017910447761194,4,0,0,0,0,0,1,0,0,0,0,0
4,1,0.1411764705882353,0,1,1,0,1,2,1,0.7711442786069651,4,0,1,0,0,1,0,1,0,0,0,0
0,1,0.0,0,0,0,0,0,1,0,0.0611940298507462,4,0,0,1,0,0,1,0,0,0,0,0
4,0,0.8941176470588235,1,0,1,0,0,0,0,0.1527363184079602,2,0,0,0,1,0,0,0,0,0,0,0
4,1,0.2823529411764706,0,1,1,1,1,2,0,0.718407960199005,2,0,0,0,0,1,0,1,0,0,0,0
0,1,1.0,0,0,0,0,1,0,1,0.654228855721393,3,0,0,0,0,1,0,0,0,0,0,0
3,0,0.2705882352941176,1,1,1,1,1,2,0,0.4890547263681593,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0144278606965173,3,0,0,0,0,0,1,0,0,0,0,1
0,0,0.3058823529411765,0,0,0,0,1,0,1,0.617910447761194,4,0,0,0,0,1,0,0,0,0,0,1
0,0,0.0,0,0,0,0,0,2,0,0.0134328358208955,2,0,0,1,0,0,1,0,0,0,0,1
4,0,0.3058823529411765,1,1,0,0,0,2,1,0.3577114427860697,3,0,0,0,0,0,0,1,0,0,0,0
3,0,0.188235294117647,0,0,0,0,1,0,1,0.2681592039800995,4,0,1,0,0,0,0,0,1,0,0,0
4,1,0.6823529411764706,1,1,1,0,1,1,0,0.5656716417910447,3,0,0,1,1,0,0,1,0,0,0,0
3,0,0.0,0,0,0,0,0,1,0,0.0144278606965173,2,0,0,0,0,0,1,0,1,0,0,0
2,1,0.2470588235294117,1,1,1,0,1,0,1,0.5422885572139303,2,0,0,0,1,0,0,0,0,0,0,0
4,0,0.0,0,0,0,0,0,2,0,0.017910447761194,4,0,1,0,0,0,1,0,1,0,0,0
3,0,0.5529411764705883,1,0,0,0,1,0,1,0.208457711442786,3,0,0,0,1,0,0,0,1,0,0,0
0,0,0.3058823529411765,0,0,0,0,0,0,1,0.2636815920398009,3,0,0,0,1,0,0,0,0,0,0,1
0,1,0.1176470588235294,0,1,1,0,1,0,1,0.6407960199004975,4,0,0,0,0,1,0,0,0,0,1,0
4,1,0.0588235294117647,1,1,1,1,1,2,1,0.9840796019900498,2,0,1,0,0,1,0,1,0,0,0,0
4,1,0.1647058823529411,1,0,1,1,1,2,0,0.8059701492537313,3,0,1,0,0,1,0,0,1,0,0,0
4,1,0.4823529411764706,1,1,1,1,1,2,1,0.9383084577114428,3,0,0,0,0,1,0,1,0,0,0,0
0,1,0.0,0,0,0,0,0,0,1,0.0741293532338308,2,0,0,0,0,0,1,0,0,0,0,1
4,1,0.6705882352941176,1,1,1,1,0,2,0,0.7169154228855721,2,0,1,0,1,0,0,1,0,0,0,0
4,0,0.3176470588235294,0,0,0,1,1,1,1,0.3099502487562188,2,0,1,0,0,0,0,1,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0114427860696517,4,0,1,0,0,0,1,0,0,0,0,1
0,0,0.6941176470588235,0,1,0,0,1,1,1,0.4278606965174129,2,0,0,0,0,0,0,0,0,0,1,0
3,0,0.2,1,1,0,0,1,0,1,0.3686567164179104,2,0,0,0,0,0,0,0,1,0,0,0
4,1,0.2235294117647058,0,1,0,1,1,0,1,0.8507462686567163,3,0,0,0,0,1,0,0,1,0,0,0
0,0,0.0,0,0,0,0,0,1,0,0.0124378109452736,3,0,0,1,0,0,1,0,0,0,1,0
1,0,0.3294117647058823,1,1,0,1,1,1,0,0.2114427860696517,2,0,1,0,0,0,0,0,0,0,0,0
1,0,0.6941176470588235,0,0,0,0,1,0,1,0.0776119402985074,4,0,0,0,1,0,0,0,0,0,1,0
0,0,0.6235294117647059,0,1,0,0,1,0,0,0.1134328358208954,2,0,0,1,1,0,0,0,0,0,0,0
2,0,0.2235294117647058,0,1,0,0,1,0,0,0.317910447761194,3,0,0,1,1,0,0,0,1,0,0,0
0,1,0.3529411764705882,0,1,1,0,1,0,0,0.8661691542288558,2,0,0,0,0,1,0,0,0,0,0,1
0,0,0.3176470588235294,0,0,0,0,0,0,1,0.3701492537313433,3,0,0,0,1,0,0,0,0,0,0,1
4,1,0.6235294117647059,1,0,1,1,1,1,0,0.6686567164179105,3,0,0,0,1,0,0,1,0,0,0,0
0,0,0.0,0,0,0,0,0,1,0,0.0154228855721393,3,0,0,0,0,0,1,0,0,0,0,1
0,1,0.2588235294117647,0,0,0,0,1,0,1,0.4079601990049751,2,0,0,0,1,0,0,0,0,0,0,1
